pr_number,was_merged,split,additions,deletions,total_changes,changed_files,commit_count,title_length,body_length,body_word_count,label_count,file_records_returned,test_files_changed,documentation_files_changed,configuration_files_changed,security_sensitive_files_changed,files_added,files_modified,files_removed,files_renamed,iqr_outlier_feature_count,log1p_body_length,log1p_body_word_count,log1p_additions,log1p_deletions,log1p_total_changes,log1p_changed_files,log1p_commit_count,change_density_per_file,deletion_ratio,created_day_of_week,created_hour_utc,draft,requested_reviewer_count,has_test_changes,has_documentation_changes,has_configuration_changes,has_security_sensitive_changes,commit_count_iqr_outlier,configuration_files_changed_iqr_outlier,test_files_changed_iqr_outlier,deletions_iqr_outlier,files_modified_iqr_outlier,additions_iqr_outlier,total_changes_iqr_outlier,body_length_iqr_outlier,body_word_count_iqr_outlier,files_added_iqr_outlier,changed_files_iqr_outlier,documentation_files_changed_iqr_outlier,security_sensitive_files_changed_iqr_outlier,files_removed_iqr_outlier,files_renamed_iqr_outlier,title_length_iqr_outlier,requested_reviewer_count_iqr_outlier,has_any_iqr_outlier,has_description,has_detailed_description,short_title,very_long_description,has_zero_code_change,has_multiple_commits,created_on_weekend
3333,0,train,-0.09911948564577935,-0.11150156645270311,-0.10469168830235813,-0.15347915067568513,-0.07824481063198063,0.25546789149306093,-0.36431421766426053,-0.3571895075218529,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.08834909270187064,0.17404255181839914,-0.1192588761762082,-0.9845249053250537,-0.37683240049076266,-0.5383567051862455,-0.32314246870482466,-0.3064771994698138,-1.5931527127555483,-0.8115235002637127,0.20181503654656552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3336,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-0.5264860024683079,-0.26025575431520087,-0.19650900658052184,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.34844473954136523,0.4208318727806146,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,0.7036264577958357,-1.8669699259020998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3337,0,train,-0.09586865712096591,-0.11150156645270311,-0.102823103893262,-0.15347915067568513,-0.07824481063198063,0.38579354048662234,-0.07701133836880797,0.20221668094055906,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.6145840163376176,0.7855037940124535,0.2601424028590739,-0.9845249053250537,-0.01159823507080119,-0.5383567051862455,-0.32314246870482466,-0.10358990286851956,-1.5931527127555483,0.7036264577958357,-1.7078326210983563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3338,0,train,-0.10182850941645721,-0.11150156645270311,-0.10624884197660489,-0.15347915067568513,-0.07824481063198063,-0.5916488269650886,-0.4759867149169099,-0.6249903424240715,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.6065475857488107,-0.9593126290227075,-0.8870614097166676,-0.9845249053250537,-1.1159646413151367,-0.5383567051862455,-0.32314246870482466,-0.47554994663755895,-1.5931527127555483,1.208676443815685,-2.026107230705843,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3344,1,train,-0.10074489990818607,-0.11077384660104567,-0.10531454977205683,-0.15347915067568513,-0.07824481063198063,-0.8523001249522115,-0.2658393791778333,-0.14889996926457186,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,0.3375196100533512,0.4779597596166154,-0.4622402945223449,-0.5625167073768849,-0.5753515812801854,-0.5383567051862455,-0.32314246870482466,-0.37410629833691184,-0.5328155587397099,-0.3064735142438632,1.4749134749765134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3360,0,train,-0.06552759088937385,-0.11150156645270311,-0.08538298274169821,-0.07865275034626523,-0.07824481063198063,0.5812820139769646,-0.39527795553885875,-0.4167008041667904,-0.6697505392372824,-0.07865275034626523,0.041782560966620086,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.025172101713864917,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,-0.026671865899815128,0.04871519863405791,1.2831476470093064,-0.9845249053250537,0.9732072656315518,0.43326726781991537,-0.32314246870482466,0.25709862442267023,-1.5931527127555483,-0.8115235002637127,0.04267773174282203,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3369,1,train,-0.06281856711869599,-0.10786296719441593,-0.08226867539320468,-0.07865275034626523,-0.07824481063198063,3.383283467338536,0.35394298057437085,0.7140138320870211,-0.6697505392372824,-0.07865275034626523,0.041782560966620086,-0.09575505810207449,-0.2320713915475348,0.8648398698929615,-0.09444490577171503,-0.025172101713864917,-0.09135431758701307,-0.06346514466983384,1.3298786934213516,0.9491622463790675,1.0615859490123278,1.3260243786226413,0.10635046136787357,1.053058886602848,0.43326726781991537,-0.32314246870482466,0.369813789201167,-1.3212713912130256,1.7137264298355344,-0.2755968778646649,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3376,1,train,-0.06715300515178056,-0.013259386478949238,-0.04427412574158355,0.37030565163025414,-0.07824481063198063,-0.7871373004554308,-0.45162180642542277,-0.5297722677921716,1.1381650268020076,0.37030565163025414,-0.1580470784389542,1.266487800809655,0.3581679857987965,-0.13392533418289954,0.3022687795700952,0.34712116733153214,0.3552667906161619,-0.06346514466983384,3.0137538735807605,-0.35035326029865554,-0.30081635262786294,1.2559037255488743,2.006442516335611,1.6040361069292324,2.376515213832237,-0.32314246870482466,-0.058503836957120824,1.2697576030872155,-0.8115235002637127,0.04267773174282203,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3378,0,train,-0.10074489990818607,-0.11150156645270311,-0.10562598050690619,-0.15347915067568513,-0.07824481063198063,-1.6342540189135804,-0.14959846158303008,0.023682791005746724,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,0.5257893015343459,0.648688036593059,-0.4622402945223449,-0.9845249053250537,-0.7070066487240076,-0.5383567051862455,-0.32314246870482466,-0.4079208477704609,-1.5931527127555483,-0.8115235002637127,0.20181503654656552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3381,1,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.15347915067568513,-0.07824481063198063,-0.3309975289779657,-0.26127095883567947,-0.2084112659095093,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.3464765641564448,0.40565665359173586,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,-0.5383567051862455,-0.32314246870482466,-0.37410629833691184,0.5275215952761285,1.208676443815685,1.4749134749765134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3382,1,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.15347915067568513,-0.06061067198861126,1.1677474344479912,-0.46431186293140564,-0.6011858237660964,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,-0.4669773144523907,-0.7162812460213847,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,-0.5383567051862455,0.9851885307800714,-0.37410629833691184,0.5275215952761285,1.7137264298355344,0.679226950957796,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3386,0,train,-0.08015631925103431,-0.11150156645270311,-0.09379161258263076,-0.003826350016845344,-0.07824481063198063,0.5161191894801839,-0.2663469814380726,-0.25006917356096553,-0.6697505392372824,-0.003826350016845344,0.24161220037219439,-0.19305811945291232,1.538646740491459,-0.13392533418289954,0.004733515563737508,0.06790121554748434,-0.09135431758701307,-0.06346514466983384,0.9089098983814993,0.3365141080001487,0.3492967221988576,0.978887776115659,-0.9845249053250537,0.6803086747275067,1.0016308568302243,-0.32314246870482466,-0.23208519071600592,-1.5931527127555483,0.7036264577958357,-0.2755968778646649,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3390,0,train,-0.10128670466232163,-0.11150156645270311,-0.10593741124175554,-0.11606595051097518,-0.07824481063198063,-1.6342540189135804,-0.24045926616586755,-0.16080222859355936,1.1381650268020076,-0.11606595051097518,-0.1580470784389542,0.0015480032487633255,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.38530964933997847,0.4641800920275799,-0.6385569878134462,-0.9845249053250537,-0.8767395512791257,0.030006883824063718,-0.32314246870482466,-0.47554994663755895,-1.5931527127555483,1.208676443815685,1.6340507797802568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3395,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,-1.0477885984425537,-0.4962908053264825,-0.6428437314175527,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-1.027084743267857,-1.2410277007934718,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-1.316573486283562,1.1566388653690263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3397,0,train,-0.09586865712096591,-0.11077384660104567,-0.10251167315841266,-0.15347915067568513,-0.07236676441752418,-1.3736027209264574,-0.4790323284783458,-0.6071369534305902,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,-0.6506829594141935,-0.7684349205639498,0.2601424028590739,-0.5625167073768849,0.03212559210036664,-0.5383567051862455,0.255803221450059,-0.06977535343497052,-1.266895126904521,-0.8115235002637127,-0.4347341826684084,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3401,1,train,-0.08394895252998331,-0.08748681134800772,-0.08569441347654756,-0.04123955018155529,-0.07236676441752418,-0.46132317797152717,-0.3282744571872691,-0.4583587118182466,-0.6697505392372824,-0.04123955018155529,-0.1580470784389542,-0.09575505810207449,1.538646740491459,-0.13392533418289954,-0.09444490577171503,0.06790121554748434,-0.09135431758701307,-0.06346514466983384,1.3298786934213516,0.1949265590904373,-0.05778496962654005,0.8671452064948705,1.1624261204392732,0.9645939496245644,0.746060322396679,0.255803221450059,0.057029206940838365,0.495869739932372,0.7036264577958357,1.6340507797802568,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3405,0,train,-0.07311285744727186,-0.11150156645270311,-0.08974301302958916,-0.04123955018155529,-0.04885457955969834,1.6238872059254563,-0.044017191453252474,0.23197232926302777,-0.6697505392372824,-0.04123955018155529,0.041782560966620086,0.0015480032487633255,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,0.06790121554748434,-0.09135431758701307,-0.06346514466983384,1.3298786934213516,0.6501323593391092,0.8055521224935392,1.1441611559280862,-0.9845249053250537,0.8394106289840044,0.746060322396679,1.4656223519725455,-0.052868078718196,-1.5931527127555483,0.7036264577958357,1.31577617017277,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3407,0,train,-0.08178173351344102,-0.11150156645270311,-0.09472590478717882,-0.11606595051097518,-0.07824481063198063,-0.982625773945773,-0.3561925815004315,-0.3809940261798279,1.1381650268020076,-0.11606595051097518,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.11449168947886121,0.1270075176176089,0.933467939956618,-0.9845249053250537,0.6365848475563388,0.030006883824063718,-0.32314246870482466,0.1331119431663237,-1.5931527127555483,1.7137264298355344,-1.8669699259020998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3408,1,train,-0.10182850941645721,-0.11150156645270311,-0.10624884197660489,-0.15347915067568513,-0.07824481063198063,0.25546789149306093,-0.26076335657544014,-0.2976782108769155,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,0.3474616499101293,0.2776426569968574,-0.8870614097166676,-0.9845249053250537,-1.1159646413151367,-0.5383567051862455,-0.32314246870482466,-0.47554994663755895,-1.5931527127555483,-1.316573486283562,-0.5938714874721519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3412,1,train,0.1035154924009248,-0.09476400986458208,0.018946313432835208,0.2954792513008342,-0.054732625774154796,-1.1781142474361153,0.13364359963050793,0.5711867201391713,1.1381650268020076,0.2954792513008342,0.041782560966620086,0.19615412595043896,0.9484073631451279,-0.13392533418289954,0.10391193689919007,0.7194144363769291,-0.09135431758701307,-0.06346514466983384,3.8556914636604653,0.8065454685758501,0.996429830952297,2.3303838345625922,0.9503668572642114,2.0159221535093725,2.1893366378217647,1.245517415849093,0.5388865363689122,-1.351090632930593,0.7036264577958357,-0.2755968778646649,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3419,0,train,-0.09857768089164377,-0.11077384660104567,-0.10406882683265942,-0.15347915067568513,-0.07824481063198063,-1.5039283699200188,-0.5049200437505509,-0.6547459907465402,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,-1.4551798839199357,-1.547211032808428,-0.037419179328021863,-0.5625167073768849,-0.22855646865198537,-0.5383567051862455,-0.32314246870482466,-0.23884810060271572,-1.062984135747629,0.1985764717759862,0.8383642557615394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3421,0,train,-0.09641046187510148,-0.1093184068977308,-0.1022002424235633,-0.15347915067568513,-0.04885457955969834,1.0374217854544296,-0.3902019329364656,-0.4881143601407153,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,0.487941103341647,-0.00584658441630674,-0.14741266725781116,0.21108524257519945,-0.14050850942871598,0.07283150134695467,-0.5383567051862455,1.4656223519725455,-0.03596080400142149,-0.6842922950276872,-1.316573486283562,1.4749134749765134,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3425,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,0.4509563649834031,-0.42218087533154247,-0.5476256567856528,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.15502419078423335,-0.3808536193979872,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,-0.3064735142438632,1.4749134749765134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3426,0,train,-0.10128670466232163,-0.11004612674938824,-0.10531454977205683,-0.11606595051097518,-0.07236676441752418,0.12514224249949946,-0.47953993073858514,-0.6190392127595777,-0.6697505392372824,-0.11606595051097518,0.041782560966620086,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,-0.6584455980921126,-0.888714756413583,-0.6385569878134462,-0.3156577365802952,-0.5753515812801854,0.030006883824063718,0.255803221450059,-0.44173539720400995,0.5275215952761285,0.1985764717759862,-1.7078326210983563,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3432,0,train,-0.09370143810442362,-0.11150156645270311,-0.1015773809538646,-0.15347915067568513,-0.07824481063198063,1.0374217854544296,-0.4861387601216962,-0.6547459907465402,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.7749652817779098,-0.7726093020497776,-1.547211032808428,0.42455799762433405,-0.9845249053250537,0.14667796444230605,-0.5383567051862455,-0.32314246870482466,0.031668294865676586,-1.5931527127555483,-1.316573486283562,0.5200896461540525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3434,1,train,-0.06336037187283156,-0.08166505253474823,-0.0713685996734773,-0.04123955018155529,-0.07236676441752418,-0.5916488269650886,-0.3541621724594742,-0.3571895075218529,2.946080592841297,-0.04123955018155529,-0.1580470784389542,0.09885106459960115,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,0.06790121554748434,-0.09135431758701307,-0.06346514466983384,1.7508474884612037,0.12081301105055389,0.17404255181839914,1.3176856470496257,1.291077253026325,1.269442349882519,0.746060322396679,0.255803221450059,0.4458965254266523,-0.05425631223698657,-1.316573486283562,1.1566388653690263,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3437,1,train,-0.10128670466232163,-0.10859068704607336,-0.10469168830235813,-0.15347915067568513,-0.07824481063198063,-0.982625773945773,-0.44502297704231164,-0.5119188787986902,-0.6697505392372824,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,-0.29923712494490234,-0.23021848001873865,-0.6385569878134462,-0.00465221423641297,-0.37683240049076266,-0.5383567051862455,-0.32314246870482466,-0.3064771994698138,1.2344130312866872,0.7036264577958357,0.5200896461540525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3456,1,train,-0.0942432428585592,-0.11150156645270311,-0.10188881168871394,-0.07865275034626523,-0.07236676441752418,1.6238872059254563,-0.21964757349605563,-0.12509545060659688,-0.6697505392372824,-0.07865275034626523,0.041782560966620086,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.025172101713864917,-0.09135431758701307,-0.06346514466983384,0.487941103341647,0.42126347048208757,0.504603663415988,0.38740193586630073,-0.9845249053250537,0.11090933645825053,0.43326726781991537,0.255803221450059,-0.34029174890336283,-1.5931527127555483,0.1985764717759862,-1.8669699259020998,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3458,0,train,-0.09966129039991492,-0.11077384660104567,-0.10469168830235813,-0.11606595051097518,-0.07824481063198063,2.927143695861071,-0.24096686842610687,-0.17270448792254683,-0.6697505392372824,-0.11606595051097518,0.041782560966620086,-0.19305811945291232,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.11824541897521418,-0.09135431758701307,-0.06346514466983384,0.06697230830179471,0.3843985606834739,0.45007616738905604,-0.21373587261912344,-0.5625167073768849,-0.37683240049076266,0.030006883824063718,-0.32314246870482466,-0.4079208477704609,-0.8862612767449896,1.7137264298355344,0.20181503654656552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3460,1,train,-0.10182850941645721,-0.11077384660104567,-0.10593741124175554,-0.15347915067568513,-0.07824481063198063,0.8419333119640875,-0.25365692493208974,-0.20246013624501558,1.1381650268020076,-0.15347915067568513,-0.1580470784389542,-0.09575505810207449,-0.2320713915475348,-0.13392533418289954,-0.09444490577171503,-0.21131873623656344,-0.09135431758701307,-0.06346514466983384,-0.35399648673805756,0.3610468654001719,0.41329228731426165,-0.8870614097166676,-0.5625167073768849,-0.8767395512791257,-0.5383567051862455,-0.32314246870482466,-0.44173539720400995,0.5275215952761285,0.7036264577958357,-0.9121460970796389,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
